No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,assetturnover_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,return_1m,wgt_return_1m,exp_wgt_return_1m,std_1m,return_3m,wgt_return_3m,exp_wgt_return_3m,std_3m,return_6m,wgt_return_6m,exp_wgt_return_6m,std_6m,return_12m,wgt_return_12m,exp_wgt_return_12m,std_12m,turn_1m,bias_turn_1m,turn_3m,bias_turn_3m,turn_6m,bias_turn_6m,turn_12m,bias_turn_12m,beta,HAlpha,DIF,DEA,MACD,RSI,PSY,BIAS,LNCAP_barra,MIDCAP_barra,BETA_barra,HSIGMA_barra,HALPHA_barra,DASTD_barra,CMRA_barra,STOM_barra,STOQ_barra,STOA_barra,RSTR_barra,MLEV_barra,BLEV_barra,DTOA_barra,BTOP_barra,ETOP_barra,CETOP_barra
815,002454.SZ,松芝股份,2010-07-20,汽车,汽车,132462.5172,TRUE,0.11780575539568372,0.06478949891801537,0.06442759304955126,0.5079752108097125,0.4218163411650568,-18.612287779956056,247.04258046618,3.3797,0.0019006704213019115,19.0578,-0.4473,344.3622,-0.36799813043790897,3.5157,12.7543,2.7231,11.1986,31.1897,32.6745,0.4781,1.3288,0.3288,1.6131,3.8806,11.794054995331154,0.13008937437934456,0.00017173537519999998,1.1456795009006676e-05,0.030555076061259852,-0.16138540899041998,2.5472725140350872e-05,1.7229813390824818e-05,0.02545957676181104,-0.3613916947250281,1.0539969773913042e-05,1.0452799584089937e-05,0.02299448034431137,-0.4696995866666666,1.870585832478632e-05,6.051714252642796e-06,0.02131516725024053,0.014021266666666667,-0.6776315266108607,0.011906684210526316,-0.726248726072732,0.010552260869565218,-0.7573888074311623,0.01523035042735043,-0.6498330048797363,,,-0.044357109546345086,-0.5535839559956599,1.0184536928986296,36.664490106644664,45.0,4.841310055737267,11.794054995331154,-0.16158345687764136,,,,0.19045335716533437,0.7476156692650914,-1.4185179569270923,-1.4139265604244278,-1.1314531741528917,-0.2452837681668478,19270.826400794464,4.63700329720825,0.24742018418147158,0.5079752108097125,0.06478949891801537,247.04258046618
816,002455.SZ,百川股份,2010-08-03,基础化工,基础化工,40632.3,TRUE,0.23146067415730354,0.04287649853362375,0.051830927514447865,0.5998080614203455,1.3877324451845683,-2611.683039010051,,2.2002,-0.010447324847091502,-9.0479,-63.1441,-42.8837,-0.7552680221811461,0.662,7.1485,0.3743,5.0522,5.7447,8.5055,1.0184,1.7474,0.7474,0.4025,1.2704,10.612318595797001,0.02944507361268389,0.00010547919106250002,1.1303261757558081e-05,0.03020970066029081,-0.3018433179723503,-7.329205430508474e-05,3.4859493897973454e-06,0.026392547643166456,-0.5062466051059208,-5.618048182203389e-05,-6.487692373222493e-06,0.02700669577028076,-0.527058370154374,9.841305600000004e-05,-1.963753072575548e-06,0.0268141768039195,0.0157659375,-0.650977890810111,0.020383728813559324,-0.5487504613244097,0.021866177966101696,-0.5159323983334141,0.027991677966101698,-0.38032771704867174,,,-0.7191066317607326,-1.1960903337927844,0.9539674040641035,31.335563007904593,45.0,1.0786167018792305,10.612318595797001,2.159327580195187,,,,0.212194410483056,0.9016224831280815,-1.1614976339593526,-0.8201155247690977,-0.5614012548564342,-0.41617862122557164,,,0.4184079888469185,0.5998080614203455,0.04287649853362375,
817,002456.SZ,欧菲光,2010-08-03,电子,电子,120976.7808,TRUE,0.5400552486187846,0.0028381926502730765,0.018543793021599808,0.3301637612255679,0.30676728633658507,-803.2851990772383,-1262.0622558526998,0.5468,-0.00340786433966634,32.6544,-140.9802,-2075.7761,-1.269335794777124,-0.7003,-1.2757,-0.326,0.7,10.1773,13.5128,0.3787,2.238,1.238,0.3948,1.5376,11.703353911949952,-0.17762788083192804,-0.00019429049643750006,-3.5767613955938096e-05,0.04266555200988959,-0.32920678587803764,0.00033666320105172416,-3.339429794881582e-05,0.03459594466831697,-0.3699397071490095,0.00020953035035897445,-5.936124590199166e-06,0.03483009538518063,-0.4800004457831325,0.00017242788724255322,2.2522653809469437e-05,0.03375893954393418,0.0184713125,-0.5958458234823811,0.03273412068965517,-0.28377414483372854,0.03274774358974358,-0.2834760744087378,0.032770485106382974,-0.28297848773588197,,,-3.734924111627336,-3.213765093892686,-1.0423180354693002,24.174759890962566,45.0,-10.369122377086844,11.703353911949952,-0.035136158836969,,,,0.27301563008545104,0.5236811387904452,-1.0931075214481047,-0.37294860672969865,-0.4214394132556916,-0.31408293207659754,50056.127088777175,15.930972054631603,0.35655054705460365,0.3301637612255679,0.0028381926502730765,-1262.0622558526998
818,002457.SZ,青龙管业,2010-08-03,建材,建材,159941.9795,TRUE,0.10895522388059707,0.043069289873548564,0.042259175523485536,0.5245488879563575,0.30414550320873507,-403.2309250761741,,1.4434,-0.0023983609559868426,4.2704,1.5316,-0.823,-0.3251418494095998,3.5206,8.2108,2.7234,7.4797,36.8108,31.7459,0.3404,1.2305,0.2305,1.7034,4.7087,11.982566400325487,0.018823529411764683,0.0003090284924999999,0.00012326428729624012,0.04029713247319839,-0.2795341098169717,2.5458055627118633e-05,3.728902838867034e-05,0.031997456094463084,-0.3566121842496286,2.2009509210084013e-05,1.4702863774503937e-05,0.028451885023995954,-0.5090748406169665,0.0001132053901054852,1.538619064547067e-05,0.02889908171132393,0.0259498125,-0.5031987850993019,0.022345169491525423,-0.5722085718133091,0.018618151260504204,-0.6435611946936629,0.03471811392405063,-0.33533233904756743,,,-1.465660228276004,-1.9452297706262516,0.959139084700495,46.593614828834355,45.0,1.8703681919773987,11.982566400325487,-0.3957923262011813,,,,0.24505427961043408,0.653261154942331,-0.6739868623915042,-0.7561212537501437,-0.3080364171182022,-0.28235695519567444,3742.358167640693,1.8042853525873082,0.18720918363146047,0.5245488879563575,0.043069289873548564,
819,002458.SZ,益生股份,2010-08-10,农林牧渔,农林牧渔,90558.0,TRUE,0.2660658307210033,0.057715393849847633,0.01309531292559767,0.29048656499636893,0.20569782988789467,-513.1975565659577,,0.8945,0.13285556469910775,124.5091,859.3532,231.8164,4.4614338449582265,14.055,19.8685,11.2921,17.2042,56.2871,38.3267,0.479,1.2111,0.2111,1.9769,2.6828,11.413745808387484,0.12076455256298856,0.00034217759050000007,0.0001738082543952811,0.033151050870822235,-0.16612798965740172,-5.1626426915254236e-05,3.4627062368386225e-05,0.03048179591709639,0.05306122448979589,0.00048692417888983064,1.2588896790078823e-05,0.03671039487248739,-0.05397283957518173,0.00026485683927118656,3.0405571817470847e-05,0.02977150823334782,0.039726125,-0.32194086033618385,0.04757325423728814,-0.18800336455811906,0.06085457627118644,0.038686799456195464,0.042635690677966104,-0.27227939447720406,,,-1.1042736832131723,-2.0589368510798605,1.9093263357333763,56.94382935761582,50.0,7.0694914199157495,11.413745808387484,0.4274901622507527,,,,0.2638146079330363,0.40043006090525646,-0.1900699904406071,0.054664291156761025,-0.14767485933583463,0.06690655513397384,1732.8065242051618,1.5787528140155958,0.15549290752572614,0.29048656499636893,0.057715393849847633,
820,002459.SZ,晶澳科技,2010-08-10,机械,机械,125944.2558,TRUE,0.20172201722017213,0.03905822800631181,0.05471806516921562,0.7021978793624044,0.5944949765174484,-3029.1467075282867,,3.78,-0.003999380255919774,-12.8215,-20.587,-164.8946,-0.8838606818739269,0.1894,5.5622,0.6772,4.6751,30.4194,28.7631,0.3102,1.7092,0.7092,0.3217,1.9823,11.743594673753826,-0.029797377830750982,-7.451752279999998e-05,-2.3412865998519804e-05,0.04290088578758456,-0.4782051282051283,-0.000339600936368421,-5.8068751428946444e-05,0.03628127432310605,-0.620158656089594,-0.00031963375426495724,-6.729378625708317e-05,0.03619252495078583,-0.626402779202773,-3.731949202966102e-05,-5.101060911313876e-05,0.03355159420674074,0.026106133333333337,-0.37904516549975464,0.018624105263157897,-0.5570110650345503,0.023450264957264957,-0.44221707559684453,0.02849883898305085,-0.32213278702695103,,,-1.8279625427069277,-2.2373336027590844,0.8187421201043135,36.035176430468496,45.0,-4.297219446240632,11.743594673753826,-0.0923319985240129,,,,0.29110661805635357,0.9000355339213478,-0.7126154047070402,-0.9790577473760903,-0.5124727630402999,-0.5334548274460539,1650.788263917458,1.2325093408093115,0.3274275205904498,0.7021978793624044,0.03905822800631181,
821,002460.SZ,赣锋锂业,2010-08-10,有色金属,有色金属,168368.4547,TRUE,0.12748815165876734,0.01651644955793723,0.013004662171388444,0.21931748398982367,0.13510592304366623,-554.5302610247028,,1.2199,0.00455839475371751,59.4445,83.446,116.4263,0.22101887143255536,2.6269,7.5308,2.1631,7.0112,18.7229,21.6695,0.4021,1.161,0.161,2.1554,4.9032,12.033910039608896,0.10571573090541242,0.0003623080979375,9.989888333434229e-05,0.04473818779420301,-0.2343257443082312,0.0001692271738474576,5.217564424435637e-05,0.03454453599022913,-0.31580594679186225,0.00018394300509322036,4.096667887039655e-05,0.03609762599929493,-0.2407274949541284,0.0003518098469533898,4.8462448188932234e-05,0.03320406747357667,0.0302970625,-0.5678393422773532,0.03668032203389831,-0.47678782074506443,0.039413262711864405,-0.43780485198673,0.04359703389830508,-0.37812707604085205,,,-0.722089366551927,-1.7623166832324986,2.080454633361143,40.12603072848812,45.0,5.260623570482745,12.033910039608896,-0.45282911906072076,,,,0.27966404684938617,0.45805401917662764,-0.5711773132629091,-0.2245204923407073,-0.12826995253438955,-0.11621982415148414,,,0.11402397397999582,0.21931748398982367,0.01651644955793723,
822,002461.SZ,珠江啤酒,2010-08-18,食品饮料,食品饮料,134085.5579,TRUE,0.14917695473251014,0.014816834294451986,0.01399868132421926,0.49509852460639664,0.5336748852598997,-193.76727193980247,,0.5214,-0.0008612765004488428,41.9337,2.0349,41.8992,-0.07146146053964464,1.0083,2.9926,0.5885,3.0189,41.5706,41.3204,0.4758,1.7463,0.7463,0.1943,0.8921,11.806233366974933,0.025668449197860932,5.610164730769232e-05,-1.0591700240406887e-05,0.02917723963440671,-0.2525331254871396,5.1897396607142874e-05,-2.8008260765774733e-06,0.030800765246829342,-0.4156002437538087,5.853585346956525e-05,-2.5527179855312204e-07,0.025733788577212747,-0.4554319043035108,0.00012237672226180258,5.327882525723333e-06,0.024649719188284347,0.009974153846153846,-0.8365056779410596,0.016265214285714286,-0.7333838815999718,0.015826382608695653,-0.7405771221132826,0.02148243347639485,-0.6478642748473515,,,-0.4929721168083585,-0.7475174156061093,0.5090905975955016,31.323423515357234,30.0,-0.7913929550509627,11.806233366974933,-0.17788412026113748,,,,0.21363553569083346,0.6393908883044414,-1.7675992392918107,-1.1611613711374753,-0.8124172379382207,-0.28987967626077904,5580.06832509467,2.1671497891008595,0.4273630578829978,0.49509852460639664,0.014816834294451986,
823,002462.SZ,嘉事堂,2010-08-18,医药,医药,153984.9155,TRUE,0.13520408163265318,0.02996191840171142,0.02576555917704804,0.5463286713286714,0.8576329331046313,-649.8381354033971,,1.6985,0.006451675325714956,33.6576,29.1247,-293.8344,-0.0013306719893546592,1.3509,5.4842,0.9886,4.8323,8.5554,10.4765,0.8724,1.3334,0.3334,1.1304,2.9961,11.944609925299524,0.00899742930591274,2.1114435687499995e-05,9.240069583666141e-07,0.035583480102912575,-0.2459173871277618,-2.2418144745762675e-06,3.2300803669422016e-07,0.025747935499125112,-0.3539094650205762,-6.435525924369749e-06,-5.242800276016698e-07,0.024183162418535336,-0.3618686200428725,0.00014474074609663868,5.109972576214756e-06,0.025307062955391056,0.0031484375,-0.9332778187635724,0.004451711864406779,-0.905658624054216,0.006285285714285715,-0.866801239487428,0.018467142857142852,-0.6086414125631254,,,-0.568677888587354,-0.8280926011654287,0.5188294251561494,42.30594658651775,40.0,0.4350051177072563,11.944609925299524,-0.351760592998379,,,,0.2015238969383764,0.5492404221523428,-2.7816399208077964,-2.370987015382618,-0.9529223967332793,-0.22051953915598063,15848.218581265963,4.066743213727397,0.260417788429551,0.5463286713286714,0.02996191840171142,
824,002463.SZ,沪电股份,2010-08-18,电子,电子,356343.3336,TRUE,0.10660660660660648,0.06211565935772408,0.05914465007067786,0.5710043967338548,0.5918910920390648,433.1290553158425,,2.51,-0.0025107965072299616,4.5509,-8.318999999999999,29.3572,-0.3259524662605995,2.8219,10.8781,1.9928,8.4234,21.6951,21.719,0.5811,1.4146,0.4146,1.6524,2.6321,12.78364996530449,0.04897314375987349,1.2150131625e-05,5.526694736705995e-06,0.03163845905493967,-0.15628970775095308,-1.7886250862069e-06,9.459795435447747e-07,0.023636956246931674,-0.3553398058252428,-6.157330423728826e-07,-5.744742742620175e-07,0.023657169516687226,-0.4581711012743126,3.617364211864412e-06,-9.589767649550138e-07,0.020816868615758218,0.0042045625,-0.8617445097933831,0.005595275862068966,-0.8160147204015648,0.007369220338983052,-0.7576834283218116,0.011865669491525425,-0.6098300471974085,,,-0.2439097403277195,-0.40323379982081675,0.3186481189861945,44.214849946949805,45.0,2.722772277227722,12.78364996530449,-0.9472490197759091,,,,0.18408700819928325,0.6908541037478286,-2.4634515485330972,-2.118662801114023,-1.387981150424526,-0.2911798330018663,26486.21301259295,5.610304221334804,0.2930879641014603,0.5710043967338548,0.06211565935772408,
825,002464.SZ,众应互联,2010-08-31,基础化工,基础化工,53837.5,TRUE,0.4331476323119777,0.028120773096293968,0.03342335356560336,0.36187305493232974,0.1617416339139858,-87.21487768989334,,3.05,-0.0050159042080135195,-2.9924,-48.3647,-41.0685,-0.6646073915606103,1.5364,7.7708,1.4222,6.1835,33.2708,35.6814,0.3094,1.0789,0.0789,9.3958,11.5906,10.893725529362365,-0.06289707750952989,-0.0006787237923749996,4.997883097980255e-05,0.053647877233167385,-0.13438967136150215,-0.000868258345933333,-0.000250248054816807,0.04017159849413837,-0.2733990147783251,-0.00030107859890410944,-0.0001997347346515832,0.03202016230008884,-0.3806283135002052,-7.91168611927083e-05,-0.00010004966253370878,0.02835005716798753,0.0689505625,0.2063388865370892,0.10146036666666668,0.7751209172849236,0.051095863013698624,-0.10604171656182171,0.03301309375,-0.42241256181891873,,,-1.5345749592690936,-1.1945983928882797,-0.6799531327616277,15.11962846763343,40.0,-5.3698594982998715,10.893725529362365,1.47745467568263,,,,0.2869161620401112,0.5052162149746683,0.6202543033647818,0.01348448354575682,-0.5947590967797367,-0.21841060349911953,83.96568110143654,1.0221819600396647,0.07167448479653439,0.36187305493232974,0.028120773096293968,
826,002465.SZ,海格通信,2010-08-31,通信,通信,180880.0,TRUE,0.15933806146572094,0.03234916393585808,0.03407909758549594,0.5896574090453447,0.1373494306866098,-770.5289647395174,,2.8195,0.0007616191347837511,-5.7997,12.1224,-34.5301,-0.28610083882024,0.7915,5.486000000000001,0.6829,4.4537,55.2749,48.9619,0.1407,1.0937,0.0937,8.4074,12.5278,12.105589106951852,-0.06707584392810173,-5.810696968749998e-05,4.7390840608892375e-06,0.03462899149105414,-0.1518533280191311,3.181756793103458e-06,-6.188336317202699e-06,0.02676145676001989,-0.3036649214659685,-6.410392025641025e-06,-5.371931706398461e-06,0.022801124577525967,-0.3886215849056603,-1.8479357656779658e-05,-2.847337826961457e-06,0.019768379832329513,0.008233062499999999,-0.7171998139411258,0.01045946551724138,-0.6407243605460007,0.010190299145299144,-0.6499700452551909,0.012673398305084745,-0.5646772511837257,,,-1.224562748322068,-1.26751228323563,0.08589906982712403,42.03012301307547,45.0,-2.4009906666361003,12.105589106951852,-0.5275785382424747,,,,0.19065010662092582,0.5173785049970457,-1.811301335646006,-1.5267761848788222,-1.3269085982180198,-0.2008613195622653,8762.27348187552,2.4859983933094383,0.06917025882757877,0.5896574090453447,0.03234916393585808,
827,002466.SZ,天齐锂业,2010-08-31,有色金属,有色金属,105981.87,TRUE,0.15799326095095467,0.010375122945206901,0.00963284414539815,0.24184966624746057,0.09445546424860679,-638.4362167110107,,0.2428,0.0002558299500828318,48.0031,21.7676,-13.7253,-0.2464193472646161,1.2838,4.2899,1.1325,3.8232,16.6499,16.9489,0.2765,1.1351,0.1351,4.3903,7.7985,11.571023320729733,0.05331799002685078,0.00036557105925000006,9.085161985425481e-05,0.04661517403549379,-0.28878528878528875,3.1724563101694874e-05,4.295088601099538e-05,0.03297824048661815,-0.3129847385539154,0.00023318342302542372,2.7764080867140198e-05,0.03577499582434305,-0.18845902496559847,0.0003404159868103448,3.6626784067515074e-05,0.03341203199151204,0.035478562500000005,-0.4768918159037945,0.03778593220338983,-0.44287115975181957,0.06104156779661018,-0.09998203324979238,0.054956767241379316,-0.18969843506382866,,,-1.9630825114312955,-3.1018692396281087,2.2775734563936263,37.53320761908785,40.0,2.1273430526628894,11.571023320729733,0.16519635787310855,,,,0.2778944565293609,0.3927062500840031,-0.445264743808676,-0.15523215549127492,0.09555160354622118,-0.09108317489278404,9552.198084606824,4.944880497841733,0.11899201624139553,0.24184966624746057,0.010375122945206901,
828,002467.SZ,二六三,2010-09-08,通信,通信,157975.2511,TRUE,0.13507109004739326,0.030463378449596814,0.027105486421506578,0.4167361226871145,0.11695359281437126,121.73639776107706,,1.88,0.00338864742926644,0.4003,34.4122,5.9847,-0.16829745596868886,1.955,7.31,1.7723,6.0487,57.6152,58.0774,0.1932,1.104,0.10400000000000001,6.966,9.4283,11.9701936611324,-0.05167037861915369,6.256215374999996e-06,-6.145199908069169e-07,0.026354244719482573,-0.1256673511293639,9.253058413793103e-06,-3.202150744631133e-07,0.021392854476942672,-0.17640232108317222,3.486738212711864e-05,6.093109601968358e-07,0.01969693775206082,-0.2615387537568307,3.633647201276595e-05,2.91161993846766e-06,0.018505999267447008,0.00214775,-0.935264848409059,0.004443103448275862,-0.8660807937337349,0.009964033898305084,-0.6996748947204959,0.011531408510638297,-0.6524327887355428,,,-0.7535769969327646,-0.7577289573426383,0.008303920819747512,32.83844671692738,35.0,-3.2338704179260516,11.9701936611324,-0.38161322624529886,,,,0.1598197460194419,0.3163819971601775,-3.129480553111459,-2.343481265899631,-1.4004496760683967,-0.03569828375531947,697.9170206032677,1.1674682325479362,0.0942066857480507,0.4167361226871145,0.030463378449596814,
829,002468.SZ,申通快递,2010-09-08,机械,机械,65261.568,TRUE,0.1933701657458564,0.03033253558764738,0.04618852307578613,0.4527140205532166,0.6289308176100629,-1116.1837420492257,,2.7655,-0.0102008499671736,-1.7372,-88.3729,-717.5447,-0.9109542459135572,0.3797,6.7002,0.1957,5.0275,16.4476,17.4577,0.6807,1.6658,0.6658,0.8321,2.0867,11.086158596827715,-0.06804123711340215,-0.0001655959589375,-3.383931596621639e-05,0.04058256318485001,-0.4044795783926221,-0.0001541714861016949,-5.105512474352336e-05,0.03429467897872715,-0.3887762001352267,7.552745041880341e-05,-4.00177685667367e-05,0.03608606292859618,-0.493942798710272,0.0002299945885574468,-6.903192819275633e-06,0.033017781491199855,0.022002312500000003,-0.5794144123460288,0.028037288135593218,-0.46405273051493157,0.0327095641025641,-0.3747397579239835,0.03578078297872341,-0.31603182002684505,,,-1.5280516861470321,-1.6670164815246413,0.2779295907552184,21.606245931919087,40.0,-6.141307169184465,11.086158596827715,1.0566808872642253,,,,0.28148856877961187,0.5413714857470395,-0.7966423638965728,-0.4129124232004597,-0.32569608817234885,-0.37082124547286255,27806.473102087282,7.188118356259925,0.3996790624146414,0.4527140205532166,0.03033253558764738,
830,002469.SZ,三维工程,2010-09-08,石油石化,石油石化,97355.6,TRUE,0.1090320259086004,0.020699690953614062,0.016549934462259528,0.23321983301459956,0.0716132312606077,-349.30643819107786,,0.63,0.007763016048241328,79.2961,58.7217,-154.2859,-0.07369442198868226,2.8646,8.8755,2.5051,7.8943,41.2062,43.5538,0.1953,1.1466,0.1466,4.4709,6.5279,11.486125533542388,-0.028311779098217138,6.840195187499988e-06,9.283608341525155e-06,0.03300506802915842,-0.2724417691703741,-0.00011486982037288135,-6.913220669534979e-06,0.025757433000797605,-0.22237762237762213,0.00035474170290677965,-2.772104473654478e-06,0.03156051606068357,-0.2275496520325201,0.000335663556306383,2.7884914766587107e-05,0.03211154697228677,0.013994312499999998,-0.7652810352531418,0.02739511864406779,-0.540516628648035,0.054042762711864416,-0.09357024035379191,0.043180676595744684,-0.2757540816941111,,,-2.8433362330372205,-3.4229193453828595,1.159166224691278,42.26943305861936,55.0,-2.1867248385904854,11.486125533542388,0.30353792926588474,,,,0.23373258237948513,0.5472092109154421,-1.2737115990458228,-0.41741296074734097,-0.13812123705079082,-0.13591849324910207,,,0.11975883667456978,0.23321983301459956,0.020699690953614062,
831,002471.SZ,中超控股,2010-09-10,电力设备及新能源,电力设备及新能源,85794.0946,TRUE,0.1022443890274316,0.031011309824693068,0.0257130221029138,0.34404458817862793,0.7116931179275496,-639.3975046273056,,1.8823,0.006387822651992755,58.516000000000005,6.1929,-97.0681,-0.3139337137674314,1.8154,8.9637,0.7564,6.4202,17.7277,16.5665,0.6814,2.2775,1.2775,0.2817,1.5904,11.359705455601505,0.006568144499178974,0.00021443804960000003,1.4446106264982398e-05,0.04165827771129159,-0.2389819987585351,0.00025137584134615374,1.7132834049098976e-05,0.035310934539662775,-0.08779761904761907,0.0007060197739181819,2.9815523197817168e-05,0.036000437570799515,-0.2873480388007055,0.0003561212093656389,5.4798367723301705e-05,0.02988108080655064,0.020856,-0.6678555267175504,0.03975698076923077,-0.3668459226651021,0.0624393909090909,-0.005614758075519477,0.04427928634361233,-0.29482545838502694,,,-0.7054684394615691,-0.9066112820703263,0.4022856852175143,19.650956859290925,50.0,-1.399388772719984,11.359705455601505,0.5236198050516858,,,,0.2729724932270828,0.4543693765486486,-0.8419819476253242,-0.2175374891595702,-0.12299180107244942,-0.11965411263706249,,,0.5609173722541693,0.34404458817862793,0.031011309824693068,
832,002472.SZ,双环传动,2010-09-10,机械,机械,98514.3528,TRUE,0.1839662447257384,0.06033146104699218,0.051512934897952875,0.5179736869367035,0.3498338289312577,-677.9814107249283,,1.4041,0.015290298078760606,11.5716,19.9312,-26.1722,-0.26409207161125314,2.8774,11.6478,2.1754,10.7321,34.9786,34.2665,0.4287,1.3199,0.3199,0.7685,2.5113,11.497957530250552,0.027705627705627345,2.3213713812500003e-05,4.4442462467890705e-06,0.035672488259292694,-0.28537025888019274,-1.6384963983050855e-05,-2.4297088471304016e-07,0.026901295538314857,-0.3785340314136128,-9.632116470588237e-06,-2.1348910926944683e-06,0.02675059296268734,-0.4699079923739238,1.1934972426160324e-05,-1.1744127216423398e-06,0.02375990942522635,0.0044278749999999995,-0.8621555380838897,0.005355728813559322,-0.8332704612316985,0.006882873949579832,-0.7857288076072053,0.011320793248945148,-0.6475716559603919,,,-1.568971631414886,-2.066504678166731,0.9950660935036897,28.17016052908088,40.0,1.0771916379273412,11.497957530250552,0.28380015090241345,,,,0.21074852204314484,0.6429564668769957,-2.3565426981306468,-2.178114527606756,-1.3557867120494194,-0.309608447485251,3629.51683935286,1.7079862365230007,0.21842755772241618,0.5179736869367035,0.06033146104699218,
833,002474.SZ,榕基软件,2010-09-15,计算机,计算机,152893.1272,TRUE,0.15740740740740722,0.03162435328197538,0.023445229599133463,0.3545093590470788,0.12287276525158197,-1967.310779309989,,1.87,0.018272646952278516,19.6624,33.8933,-59.188,-0.2302103358588714,2.7229,8.9207,2.4913,7.9407,47.4488,39.649,0.2339,1.0812,0.0812,10.1032,12.5093,11.937494441266601,-0.13189189189189188,-0.00012530593737500006,2.63646409282408e-06,0.0481410205759064,-0.17851662404092095,6.004509233898304e-05,-1.5664775257745496e-05,0.03227582922695053,-0.2123589995095636,4.114231822881355e-05,-9.935733372296275e-06,0.025899974602254523,-0.2180651741007196,4.289158315677965e-05,1.7095259960904012e-07,0.02298486255122784,0.017528562499999997,-0.5546885274042637,0.026282796610169492,-0.33228803774360816,0.021206855932203398,-0.4612418306238676,0.022324317796610173,-0.43285281763957073,,,-3.312129208319945,-2.8073757336839864,-1.009506949271917,29.746404410201727,45.0,-6.968661298731403,11.937494441266601,-0.3433300825615546,,,,0.2281496111907848,0.19238444033185256,-1.1016994069728576,-0.6159409272030175,-0.7600939947651388,-0.07998069829574074,64.34122846597968,1.0179771051181408,0.08672981566340626,0.3545093590470788,0.03162435328197538,
834,002475.SZ,立讯精密,2010-09-15,电子,电子,204392.7,TRUE,0.10296461587503992,0.028738852917424652,0.014275639762795968,0.21902446503274417,0.2701972439881113,-2210.7843660658446,,0.6429,0.059569597231933044,246.4979,430.4563,127.8681,1.3117323354611492,5.2511,13.1213,3.9334,11.6999,24.1033,21.185,0.7014,1.4828,0.4828,0.7073,2.1897,12.227798422388203,-0.0629518072289158,-4.339388500000001e-05,6.889967735485525e-06,0.041439578324906905,-0.1791556728232191,-4.943969422033899e-05,-3.959103935147586e-06,0.026262102956073046,-0.29375709421112384,-9.748533549152541e-05,-8.87021002078116e-06,0.02502487298160851,-0.028988452853598082,4.7641818034334756e-05,-9.454436962453308e-06,0.02502569698793497,0.012603375,-0.6804866439784648,0.012131745762711867,-0.6924431112266272,0.014291169491525422,-0.637698669942784,0.016291317596566525,-0.5869920906668522,,,-2.6154874002776154,-2.8898335062204885,0.5486922118857462,32.32606178185661,45.0,-1.8023420977873241,12.227798422388203,-0.6418270702767043,,,,0.21217866902003749,0.2665835080419991,-1.5182055948290438,-1.3243977796072852,-1.0926859052427025,-0.003437701521884702,1325.6355857052442,1.7121780296033047,0.11316847276533738,0.21902446503274417,0.028738852917424652,
835,002476.SZ,宝莫股份,2010-09-15,基础化工,基础化工,105580.5,TRUE,0.0858333333333332,0.03346910634139158,0.026456706245899207,0.42571306939123027,0.25932264924018467,-1303.3204269348983,,0.56,0.016063143677745,10.0066,11.9752,74.1655,-0.2677004692919812,1.7945,7.8618,1.6391,8.0417,18.5154,19.5874,0.4411,1.0796,0.0796,5.2207,9.6932,11.5672289741118,-0.04864433811802227,-8.478210462499999e-05,-3.075731475913257e-05,0.03223513898852268,-0.2936648904677325,-8.700042667796611e-05,-1.9668172154453282e-05,0.02815460020360985,-0.3252262443438915,9.266236663025207e-05,-9.83504861196317e-06,0.03000700230615507,-0.3311714335690361,8.328814784453778e-05,3.1418164253087527e-06,0.025272954606692034,0.0100758125,-0.7409970362911753,0.012567355932203388,-0.6769508729519969,0.02275990756302521,-0.4149470811845274,0.020913844537815127,-0.46240090138242107,,,-1.2239936491545436,-1.2532676800556521,0.058548061802217166,15.445199906957718,45.0,-4.3342287799206245,11.5672289741118,0.17121611145013738,,,,0.22671638528012025,0.3370719404419778,-1.649627556727275,-1.2303268900263844,-0.830814157620986,-0.1320493376983164,,,0.07374275913516921,0.42571306939123027,0.03346910634139158,
